"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR","MONTH",
1256.00,265.00,"ZW",20046,"Air Wisconsin Airlines Corp",15096,1509602,35096,"SYR","Syracuse, NY","NY",10721,1072102,30721,"BOS","Boston, MA","MA",2015,10,
1256.00,172.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",11618,1161802,31703,"EWR","Newark, NJ","NJ",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",2015,12,
1258.00,258.00,"9E",20363,"Endeavor Air Inc.",10785,1078502,30785,"BTV","Burlington, VT","VT",12953,1295302,31703,"LGA","New York, NY","NY",2015,11,
1258.00,115.00,"ZW",20046,"Air Wisconsin Airlines Corp",12197,1219702,31703,"HPN","White Plains, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2015,8,
1258.00,738.00,"9E",20363,"Endeavor Air Inc.",12953,1295302,31703,"LGA","New York, NY","NY",13342,1334205,33342,"MKE","Milwaukee, WI","WI",2015,5,
1258.00,1197.00,"G4",20368,"Allegiant Air",15096,1509602,35096,"SYR","Syracuse, NY","NY",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",2015,6,
1259.00,1055.00,"G4",20368,"Allegiant Air",14112,1411203,33195,"PIE","St. Petersburg, FL","FL",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2015,4,
1259.00,473.00,"S5",20448,"Shuttle America Corp.",13930,1393003,30977,"ORD","Chicago, IL","IL",10792,1079204,30792,"BUF","Buffalo, NY","NY",2015,6,
1259.00,353.00,"9E",20363,"Endeavor Air Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",2015,12,
1260.00,528.00,"EV",20366,"ExpressJet Airlines Inc.",13930,1393004,30977,"ORD","Chicago, IL","IL",14576,1457604,34576,"ROC","Rochester, NY","NY",2015,10,
