"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR","MONTH",
11.00,158.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",10540,1054003,30540,"BED","Bedford, MA","MA",2016,9,
11.00,194.00,"04Q",21080,"Tradewind Aviation",14306,1430604,34306,"PVC","Provincetown, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,9,
11.00,424.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",13931,1393102,33667,"ORF","Norfolk, VA","VA",2016,9,
11.00,749.00,"AA",19805,"American Airlines Inc.",10397,1039705,30397,"ATL","Atlanta, GA","GA",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,9,
11.00,735.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",13487,1348702,31650,"MSP","Minneapolis, MN","MN",2016,9,
11.00,610.00,"WN",19393,"Southwest Airlines Co.",11996,1199603,31871,"GSP","Greer, SC","SC",12953,1295302,31703,"LGA","New York, NY","NY",2016,9,
11.00,1020.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",13487,1348702,31650,"MSP","Minneapolis, MN","MN",2016,9,
11.00,171.00,"WN",19393,"Southwest Airlines Co.",13296,1329604,30721,"MHT","Manchester, NH","NH",12391,1239102,31703,"ISP","Islip, NY","NY",2016,9,
11.00,2242.00,"AA",19805,"American Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12889,1288903,32211,"LAS","Las Vegas, NV","NV",2016,10,
11.00,923.00,"AA",19805,"American Airlines Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",12451,1245102,31136,"JAX","Jacksonville, FL","FL",2016,10,
11.00,11.00,"YX",20452,"Republic Airlines",12478,1247803,31703,"JFK","New York, NY","NY",12953,1295302,31703,"LGA","New York, NY","NY",2016,10,
11.00,1395.00,"AA",19805,"American Airlines Inc.",12266,1226603,31453,"IAH","Houston, TX","TX",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,11,
11.00,674.00,"AA",19805,"American Airlines Inc.",15016,1501603,31123,"STL","St. Louis, MO","MO",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,11,
11.00,163.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",13541,1354102,33541,"MVY","Martha's Vineyard, MA","MA",2016,11,
11.00,1495.00,"WN",19393,"Southwest Airlines Co.",10257,1025702,30257,"ALB","Albany, NY","NY",12191,1219102,31453,"HOU","Houston, TX","TX",2016,11,
11.00,1267.00,"WN",19393,"Southwest Airlines Co.",10257,1025702,30257,"ALB","Albany, NY","NY",13495,1349503,33495,"MSY","New Orleans, LA","LA",2016,11,
11.00,1418.00,"WN",19393,"Southwest Airlines Co.",10423,1042302,30423,"AUS","Austin, TX","TX",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,11,
11.00,2207.00,"WN",19393,"Southwest Airlines Co.",10800,1080003,32575,"BUR","Burbank, CA","CA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,11,
11.00,519.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",11066,1106603,31066,"CMH","Columbus, OH","OH",2016,11,
11.00,431.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",2016,11,
11.00,2449.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14908,1490803,32575,"SNA","Santa Ana, CA","CA",2016,11,
11.00,383.00,"WN",19393,"Southwest Airlines Co.",14307,1430702,30721,"PVD","Providence, RI","RI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,11,
11.00,1141.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",2016,11,
11.00,494.00,"WN",19393,"Southwest Airlines Co.",14730,1473003,33044,"SDF","Louisville, KY","KY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,11,
11.00,2150.00,"WN",19393,"Southwest Airlines Co.",15376,1537602,30436,"TUS","Tucson, AZ","AZ",10257,1025702,30257,"ALB","Albany, NY","NY",2016,11,
11.00,2413.00,"UA",19977,"United Air Lines Inc.",14747,1474703,30559,"SEA","Seattle, WA","WA",12953,1295302,31703,"LGA","New York, NY","NY",2016,12,
11.00,825.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",10693,1069302,30693,"BNA","Nashville, TN","TN",2016,12,
11.00,494.00,"AA",19805,"American Airlines Inc.",12323,1232303,32323,"ILM","Wilmington, NC","NC",12478,1247803,31703,"JFK","New York, NY","NY",2016,12,
11.00,1113.00,"AA",19805,"American Airlines Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13198,1319801,33198,"MCI","Kansas City, MO","MO",2016,12,
11.00,436.00,"AA",19805,"American Airlines Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",13931,1393102,33667,"ORF","Norfolk, VA","VA",2016,12,
11.00,853.00,"WN",19393,"Southwest Airlines Co.",10397,1039705,30397,"ATL","Atlanta, GA","GA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,12,
11.00,163.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",13541,1354102,33541,"MVY","Martha's Vineyard, MA","MA",2016,12,
11.00,1125.00,"2HQ",21712,"Elite Airways LLC",12391,1239102,31703,"ISP","Islip, NY","NY",10329,1032903,30329,"APF","Naples, FL","FL",2016,12,
12.00,2559.00,"AA",19805,"American Airlines Inc.",14771,1477102,32457,"SFO","San Francisco, CA","CA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
12.00,487.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",2016,1,
12.00,509.00,"WN",19393,"Southwest Airlines Co.",11066,1106603,31066,"CMH","Columbus, OH","OH",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
12.00,1381.00,"WN",19393,"Southwest Airlines Co.",13851,1385103,33851,"OKC","Oklahoma City, OK","OK",12391,1239102,31703,"ISP","Islip, NY","NY",2016,1,
12.00,2149.00,"WN",19393,"Southwest Airlines Co.",14107,1410702,30466,"PHX","Phoenix, AZ","AZ",12953,1295302,31703,"LGA","New York, NY","NY",2016,1,
12.00,680.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",10693,1069302,30693,"BNA","Nashville, TN","TN",2016,1,
12.00,461.00,"YX",20452,"Republic Airlines",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",12953,1295302,31703,"LGA","New York, NY","NY",2016,2,
12.00,600.00,"AA",19805,"American Airlines Inc.",12323,1232303,32323,"ILM","Wilmington, NC","NC",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,2,
12.00,874.00,"AA",19805,"American Airlines Inc.",12451,1245102,31136,"JAX","Jacksonville, FL","FL",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,2,
12.00,2441.00,"UA",19977,"United Air Lines Inc.",14679,1467903,33570,"SAN","San Diego, CA","CA",12953,1295302,31703,"LGA","New York, NY","NY",2016,2,
12.00,1051.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",12278,1227803,30928,"ICT","Wichita, KS","KS",2016,2,
12.00,1031.00,"WN",19393,"Southwest Airlines Co.",11423,1142304,31423,"DSM","Des Moines, IA","IA",12953,1295302,31703,"LGA","New York, NY","NY",2016,2,
12.00,1967.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",14107,1410702,30466,"PHX","Phoenix, AZ","AZ",2016,2,
12.00,191.00,"04Q",21080,"Tradewind Aviation",10154,1015403,30154,"ACK","Nantucket, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,3,
12.00,173.00,"04Q",21080,"Tradewind Aviation",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,3,
12.00,1610.00,"WN",19393,"Southwest Airlines Co.",10257,1025702,30257,"ALB","Albany, NY","NY",11292,1129202,30325,"DEN","Denver, CO","CO",2016,3,
12.00,1659.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",11292,1129202,30325,"DEN","Denver, CO","CO",2016,3,
12.00,833.00,"WN",19393,"Southwest Airlines Co.",12451,1245102,31136,"JAX","Jacksonville, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",2016,3,
12.00,1218.00,"WN",19393,"Southwest Airlines Co.",13495,1349503,33495,"MSY","New Orleans, LA","LA",12391,1239102,31703,"ISP","Islip, NY","NY",2016,3,
12.00,1484.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",14683,1468303,33214,"SAT","San Antonio, TX","TX",2016,3,
12.00,121.00,"1AQ",21477,"Via Airlines d/b/a Charter Air Transport",10158,1015804,30158,"ACY","Atlantic City, NJ","NJ",12391,1239102,31703,"ISP","Islip, NY","NY",2016,3,
12.00,2404.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14570,1457002,34570,"RNO","Reno, NV","NV",2016,4,
12.00,494.00,"AA",19805,"American Airlines Inc.",12323,1232303,32323,"ILM","Wilmington, NC","NC",12478,1247803,31703,"JFK","New York, NY","NY",2016,4,
12.00,427.00,"AA",19805,"American Airlines Inc.",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",12478,1247803,31703,"JFK","New York, NY","NY",2016,4,
12.00,1212.00,"UA",19977,"United Air Lines Inc.",10792,1079204,30792,"BUF","Buffalo, NY","NY",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",2016,4,
12.00,185.00,"DL",19790,"Delta Air Lines Inc.",10821,1082104,30852,"BWI","Baltimore, MD","MD",12953,1295302,31703,"LGA","New York, NY","NY",2016,2,
12.00,1235.00,"AA",19805,"American Airlines Inc.",12478,1247803,31703,"JFK","New York, NY","NY",15370,1537002,34653,"TUL","Tulsa, OK","OK",2016,5,
12.00,153.00,"WN",19393,"Southwest Airlines Co.",10721,1072102,30721,"BOS","Boston, MA","MA",12391,1239102,31703,"ISP","Islip, NY","NY",2016,5,
12.00,2413.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14747,1474703,30559,"SEA","Seattle, WA","WA",2016,5,
12.00,765.00,"WN",19393,"Southwest Airlines Co.",13232,1323202,30977,"MDW","Chicago, IL","IL",12391,1239102,31703,"ISP","Islip, NY","NY",2016,5,
12.00,1418.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",10423,1042302,30423,"AUS","Austin, TX","TX",2016,5,
12.00,127.00,"04Q",21080,"Tradewind Aviation",14307,1430702,30721,"PVD","Providence, RI","RI",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,5,
12.00,1279.00,"S5",20448,"Shuttle America Corp.",12953,1295302,31703,"LGA","New York, NY","NY",12278,1227803,30928,"ICT","Wichita, KS","KS",2016,5,
12.00,2309.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",14771,1477102,32457,"SFO","San Francisco, CA","CA",2016,6,
12.00,424.00,"WN",19393,"Southwest Airlines Co.",13931,1393102,33667,"ORF","Norfolk, VA","VA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,6,
12.00,424.00,"MQ",20398,"Envoy Air",11042,1104203,30647,"CLE","Cleveland, OH","OH",10257,1025702,30257,"ALB","Albany, NY","NY",2016,7,
12.00,183.00,"9K",20253,"Cape Air",12250,1225002,32250,"HYA","Hyannis, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,7,
12.00,487.00,"AA",19805,"American Airlines Inc.",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,7,
12.00,573.00,"ZW",20046,"Air Wisconsin Airlines Corp",11057,1105703,31057,"CLT","Charlotte, NC","NC",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,8,
12.00,660.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10868,1086803,30868,"CAE","Columbia, SC","SC",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,8,
12.00,2189.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",14107,1410702,30466,"PHX","Phoenix, AZ","AZ",2016,8,
12.00,1904.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",11540,1154003,30615,"ELP","El Paso, TX","TX",2016,8,
12.00,1085.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",12992,1299204,32600,"LIT","Little Rock, AR","AR",2016,8,
12.00,888.00,"WN",19393,"Southwest Airlines Co.",13871,1387102,33316,"OMA","Omaha, NE","NE",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,8,
12.00,130.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",13731,1373104,33731,"NPT","Newport, RI","RI",2016,9,
12.00,853.00,"WN",19393,"Southwest Airlines Co.",10397,1039705,30397,"ATL","Atlanta, GA","GA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,9,
12.00,2579.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14771,1477102,32457,"SFO","San Francisco, CA","CA",2016,9,
12.00,424.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",13931,1393102,33667,"ORF","Norfolk, VA","VA",2016,10,
12.00,1693.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",11540,1154003,30615,"ELP","El Paso, TX","TX",2016,10,
12.00,765.00,"WN",19393,"Southwest Airlines Co.",13232,1323202,30977,"MDW","Chicago, IL","IL",12391,1239102,31703,"ISP","Islip, NY","NY",2016,10,
12.00,736.00,"OH",20397,"PSA Airlines Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",10994,1099402,30994,"CHS","Charleston, SC","SC",2016,11,
12.00,1826.00,"AA",19805,"American Airlines Inc.",10140,1014003,30140,"ABQ","Albuquerque, NM","NM",12478,1247803,31703,"JFK","New York, NY","NY",2016,11,
12.00,1155.00,"AA",19805,"American Airlines Inc.",14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,11,
12.00,392.00,"AA",19805,"American Airlines Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",14524,1452401,34524,"RIC","Richmond, VA","VA",2016,11,
12.00,703.00,"WN",19393,"Southwest Airlines Co.",10257,1025702,30257,"ALB","Albany, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,11,
12.00,680.00,"WN",19393,"Southwest Airlines Co.",10693,1069302,30693,"BNA","Nashville, TN","TN",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,11,
12.00,317.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,11,
12.00,870.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",13198,1319801,33198,"MCI","Kansas City, MO","MO",2016,11,
12.00,1371.00,"WN",19393,"Southwest Airlines Co.",13851,1385103,33851,"OKC","Oklahoma City, OK","OK",10257,1025702,30257,"ALB","Albany, NY","NY",2016,11,
12.00,2157.00,"WN",19393,"Southwest Airlines Co.",14057,1405702,34057,"PDX","Portland, OR","OR",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,11,
12.00,1624.00,"WN",19393,"Southwest Airlines Co.",14683,1468303,33214,"SAT","San Antonio, TX","TX",12391,1239102,31703,"ISP","Islip, NY","NY",2016,11,
12.00,659.00,"WN",19393,"Southwest Airlines Co.",14730,1473003,33044,"SDF","Louisville, KY","KY",12953,1295302,31703,"LGA","New York, NY","NY",2016,11,
12.00,626.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",12478,1247803,31703,"JFK","New York, NY","NY",2016,11,
12.00,618.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",12953,1295302,31703,"LGA","New York, NY","NY",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",2016,11,
12.00,241.00,"MQ",20398,"Envoy Air",11433,1143302,31295,"DTW","Detroit, MI","MI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,12,
12.00,660.00,"UA",19977,"United Air Lines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,12,
12.00,925.00,"WN",19393,"Southwest Airlines Co.",13198,1319801,33198,"MCI","Kansas City, MO","MO",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,12,
12.00,735.00,"WN",19393,"Southwest Airlines Co.",13487,1348702,31650,"MSP","Minneapolis, MN","MN",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,12,
13.00,2136.00,"1EQ",21518,"KaiserAir, Inc.",15376,1537602,30436,"TUS","Tucson, AZ","AZ",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
13.00,683.00,"AA",19805,"American Airlines Inc.",12339,1233904,32337,"IND","Indianapolis, IN","IN",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
13.00,519.00,"OH",20397,"PSA Airlines Inc.",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
13.00,2237.00,"UA",19977,"United Air Lines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",12889,1288903,32211,"LAS","Las Vegas, NV","NV",2016,1,
13.00,1259.00,"WN",19393,"Southwest Airlines Co.",11259,1125903,30194,"DAL","Dallas, TX","TX",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
13.00,1031.00,"WN",19393,"Southwest Airlines Co.",11423,1142304,31423,"DSM","Des Moines, IA","IA",12953,1295302,31703,"LGA","New York, NY","NY",2016,1,
13.00,540.00,"WN",19393,"Southwest Airlines Co.",11433,1143302,31295,"DTW","Detroit, MI","MI",12391,1239102,31703,"ISP","Islip, NY","NY",2016,1,
13.00,929.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",15016,1501603,31123,"STL","St. Louis, MO","MO",2016,1,
13.00,2149.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14107,1410702,30466,"PHX","Phoenix, AZ","AZ",2016,1,
13.00,279.00,"ZW",20046,"Air Wisconsin Airlines Corp",14122,1412202,30198,"PIT","Pittsburgh, PA","PA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,2,
13.00,660.00,"AA",19805,"American Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,2,
13.00,346.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",11066,1106603,31066,"CMH","Columbus, OH","OH",2016,2,
13.00,246.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",13535,1353503,33535,"MVL","Morrisville, VT","VT",2016,2,
13.00,246.00,"04Q",21080,"Tradewind Aviation",13535,1353503,33535,"MVL","Morrisville, VT","VT",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,2,
13.00,929.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",15016,1501603,31123,"STL","St. Louis, MO","MO",2016,3,
13.00,2218.00,"WN",19393,"Southwest Airlines Co.",12892,1289203,32575,"LAX","Los Angeles, CA","CA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,3,
13.00,1983.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14869,1486903,34614,"SLC","Salt Lake City, UT","UT",2016,3,
13.00,1097.00,"WN",19393,"Southwest Airlines Co.",13495,1349503,33495,"MSY","New Orleans, LA","LA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,3,
13.00,2468.00,"WN",19393,"Southwest Airlines Co.",12892,1289203,32575,"LAX","Los Angeles, CA","CA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,4,
13.00,765.00,"WN",19393,"Southwest Airlines Co.",13232,1323202,30977,"MDW","Chicago, IL","IL",12391,1239102,31703,"ISP","Islip, NY","NY",2016,4,
13.00,1484.00,"WN",19393,"Southwest Airlines Co.",14683,1468303,33214,"SAT","San Antonio, TX","TX",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,4,
13.00,424.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",11042,1104203,30647,"CLE","Cleveland, OH","OH",2016,4,
13.00,241.00,"AA",19805,"American Airlines Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,4,
13.00,288.00,"AA",19805,"American Airlines Inc.",12478,1247803,31703,"JFK","New York, NY","NY",14524,1452401,34524,"RIC","Richmond, VA","VA",2016,4,
13.00,660.00,"AA",19805,"American Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,4,
13.00,1205.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",14635,1463502,31714,"RSW","Fort Myers, FL","FL",2016,5,
13.00,866.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",10599,1059904,30599,"BHM","Birmingham, AL","AL",2016,5,
13.00,458.00,"1BQ",21492,"Dynamic Airways, LLC",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",12478,1247803,31703,"JFK","New York, NY","NY",2016,5,
13.00,458.00,"1BQ",21492,"Dynamic Airways, LLC",12478,1247803,31703,"JFK","New York, NY","NY",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",2016,5,
13.00,1206.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",11259,1125903,30194,"DAL","Dallas, TX","TX",2016,6,
13.00,519.00,"WN",19393,"Southwest Airlines Co.",11066,1106603,31066,"CMH","Columbus, OH","OH",12391,1239102,31703,"ISP","Islip, NY","NY",2016,6,
13.00,610.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",11996,1199603,31871,"GSP","Greer, SC","SC",2016,6,
13.00,777.00,"WN",19393,"Southwest Airlines Co.",13342,1334205,33342,"MKE","Milwaukee, WI","WI",12391,1239102,31703,"ISP","Islip, NY","NY",2016,6,
13.00,2361.00,"WN",19393,"Southwest Airlines Co.",14576,1457604,34576,"ROC","Rochester, NY","NY",14771,1477102,32457,"SFO","San Francisco, CA","CA",2016,6,
13.00,2196.00,"WN",19393,"Southwest Airlines Co.",14679,1467903,33570,"SAN","San Diego, CA","CA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,6,
13.00,1025.00,"WN",19393,"Southwest Airlines Co.",15370,1537002,34653,"TUL","Tulsa, OK","OK",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,6,
13.00,683.00,"MQ",20398,"Envoy Air",10257,1025702,30257,"ALB","Albany, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,7,
13.00,241.00,"MQ",20398,"Envoy Air",11433,1143302,31295,"DTW","Detroit, MI","MI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,7,
13.00,2469.00,"AA",19805,"American Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12892,1289204,32575,"LAX","Los Angeles, CA","CA",2016,7,
13.00,7965.00,"DL",19790,"Delta Air Lines Inc.",12478,1247803,31703,"JFK","New York, NY","NY",12016,1201602,32016,"GUM","Guam, TT","TT",2016,7,
13.00,870.00,"WN",19393,"Southwest Airlines Co.",13198,1319801,33198,"MCI","Kansas City, MO","MO",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,7,
13.00,264.00,"04Q",21080,"Tradewind Aviation",10414,1041402,30414,"AUG","Augusta/Waterville, ME","ME",12222,1222203,32222,"HTO","East Hampton, NY","NY",2016,7,
13.00,88.00,"04Q",21080,"Tradewind Aviation",12197,1219702,31703,"HPN","White Plains, NY","NY",11675,1167501,31672,"FID","Fishers Island, NY","NY",2016,7,
13.00,621.00,"MQ",20398,"Envoy Air",12197,1219702,31703,"HPN","White Plains, NY","NY",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",2016,8,
13.00,825.00,"AA",19805,"American Airlines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",10693,1069302,30693,"BNA","Nashville, TN","TN",2016,8,
13.00,2242.00,"AA",19805,"American Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",12889,1288903,32211,"LAS","Las Vegas, NV","NV",2016,8,
13.00,580.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",11641,1164102,31641,"FAY","Fayetteville, NC","NC",2016,8,
13.00,1905.00,"WN",19393,"Southwest Airlines Co.",10792,1079204,30792,"BUF","Buffalo, NY","NY",15376,1537602,30436,"TUS","Tucson, AZ","AZ",2016,8,
13.00,2361.00,"WN",19393,"Southwest Airlines Co.",14771,1477102,32457,"SFO","San Francisco, CA","CA",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,8,
13.00,2563.00,"WN",19393,"Southwest Airlines Co.",14831,1483104,32457,"SJC","San Jose, CA","CA",12953,1295302,31703,"LGA","New York, NY","NY",2016,8,
13.00,674.00,"WN",19393,"Southwest Airlines Co.",15016,1501603,31123,"STL","St. Louis, MO","MO",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,8,
13.00,760.00,"YX",20452,"Republic Airlines",12478,1247803,31703,"JFK","New York, NY","NY",10397,1039705,30397,"ATL","Atlanta, GA","GA",2016,9,
13.00,96.00,"ZW",20046,"Air Wisconsin Airlines Corp",14100,1410002,34100,"PHL","Philadelphia, PA","PA",12953,1295302,31703,"LGA","New York, NY","NY",2016,9,
13.00,173.00,"04Q",21080,"Tradewind Aviation",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,9,
13.00,578.00,"AA",19805,"American Airlines Inc.",12339,1233904,32337,"IND","Indianapolis, IN","IN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,9,
13.00,326.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,9,
13.00,2282.00,"WN",19393,"Southwest Airlines Co.",12391,1239102,31703,"ISP","Islip, NY","NY",12889,1288903,32211,"LAS","Las Vegas, NV","NV",2016,9,
